Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-63.5,NaN,24.3,,,,
0.0600,16,-66.4,0.0040,24.4,,,,
0.1200,36,-55.7,0.0030,24.4,,,,
0.1800,56,-40.8,0.0030,24.4,,,,
0.2400,76,-20.3,0.0030,24.4,,,,
0.3000,96,-4.3,0.0030,24.4,,,,
0.3600,116,6.6,0.0030,24.4,,,,
0.4200,137,15.3,0.0030,24.5,,,,
0.4800,157,22.6,0.0030,24.5,,,,
0.5400,177,29.2,0.0030,24.5,,,,
0.6000,197,35.3,0.0030,24.5,,,,
0.6600,217,41.0,0.0030,24.5,,,,
0.7200,237,46.5,0.0030,24.5,,,,
0.7800,257,51.8,0.0030,24.5,,,,
0.8400,277,57.1,0.0030,24.5,,,,
0.9000,298,62.4,0.0030,24.5,,,,
0.9600,316,67.8,0.0035,24.6,,,,
1.0200,336,73.6,0.0030,24.6,,,,
1.0800,354,79.6,0.0035,24.6,,,,
1.1400,372,86.5,0.0035,24.6,,,,
1.2000,390,94.9,0.0035,24.6,,,,
1.2600,407,105.2,0.0035,24.6,235.50,2.37,,
1.3200,422,119.8,0.0040,24.6,293.25,2.47,,
1.3800,433,142.0,0.0055,24.6,331.39,2.52,,
1.4400,442,166.7,0.0070,24.6,328.17,2.52,,
1.5000,448,182.7,0.0105,24.6,275.87,2.44,,
1.5300,544,188.4,0.0005,24.7,227.64,2.36,,
1.5600,550,193.2,0.0055,24.7,165.10,2.22,,
1.5900,555,197.3,0.0060,24.7,121.24,2.08,,
1.6200,560,200.9,0.0055,24.7,108.40,2.04,,
1.6500,566,204.1,0.0055,24.7,98.18,1.99,,
1.6800,571,206.8,0.0065,24.7,87.75,1.94,,
1.7100,576,209.3,0.0060,24.7,79.58,1.90,,
1.7400,581,211.7,0.0060,24.7,73.11,1.86,,
1.7700,586,213.7,0.0060,24.7,68.17,1.83,,
1.8000,591,215.7,0.0060,24.7,63.43,1.80,,
1.8300,596,217.6,0.0055,24.7,58.92,1.77,,
1.8600,601,219.3,0.0055,24.7,54.90,1.74,,
1.8900,606,220.9,0.0055,24.7,51.61,1.71,,
1.9200,612,222.3,0.0055,24.7,48.08,1.68,,
1.9500,617,223.8,0.0065,24.7,45.61,1.66,,
1.9800,622,225.1,0.0065,24.7,43.61,1.64,,
2.0100,627,226.4,0.0060,24.7,41.81,1.62,,
2.0400,632,227.6,0.0060,24.7,40.00,1.60,,
2.0700,637,228.8,0.0055,24.7,38.14,1.58,,
2.1000,642,229.9,0.0055,24.7,36.47,1.56,,
2.1300,647,231.0,0.0055,24.7,35.00,1.54,,
2.1600,652,232.0,0.0055,24.7,,,,
2.1900,658,233.0,0.0055,24.7,,,,
2.2200,663,233.9,0.0065,24.7,,,,
2.2500,668,234.9,0.0060,24.7,,,,
2.2800,673,235.7,0.0060,24.7,,,,
SystemInternal6/28/2024 7:18:51 AM,,,,,,,,1/1
