Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-84.4,NaN,23.2,,,,
0.0600,10,-84.9,0.0060,23.1,,,,
0.1200,30,-77.1,0.0030,23.2,,,,
0.1800,50,-67.6,0.0030,23.2,,,,
0.2400,70,-55.3,0.0030,23.2,,,,
0.3000,90,-38.0,0.0030,23.2,,,,
0.3600,111,-15.2,0.0030,23.3,,,,
0.4200,131,1.0,0.0030,23.3,,,,
0.4800,151,11.2,0.0030,23.3,,,,
0.5400,171,19.9,0.0030,23.4,,,,
0.6000,191,27.8,0.0030,23.4,,,,
0.6600,211,35.1,0.0030,23.4,,,,
0.7200,231,42.0,0.0030,23.4,,,,
0.7800,251,48.8,0.0030,23.5,,,,
0.8400,272,55.6,0.0030,23.5,,,,
0.9000,292,62.1,0.0030,23.5,,,,
0.9600,312,69.0,0.0030,23.5,,,,
1.0200,332,76.4,0.0030,23.6,,,,
1.0800,351,84.5,0.0030,23.6,,,,
1.1400,371,94.4,0.0030,23.6,,,,
1.2000,390,107.2,0.0030,23.6,288.89,2.46,,
1.2600,406,126.7,0.0040,23.7,338.47,2.53,,
1.3200,416,154.2,0.0060,23.7,355.29,2.55,,
1.3800,423,175.4,0.0080,23.7,321.71,2.51,,
1.4400,429,188.4,0.0095,23.7,242.63,2.38,,
1.4700,526,193.3,0.0005,23.8,181.17,2.26,,
1.5000,532,197.2,0.0050,23.8,123.51,2.09,,
1.5300,538,200.8,0.0050,23.8,103.25,2.01,,
1.5600,543,203.9,0.0060,23.8,95.38,1.98,,
1.5900,549,206.7,0.0050,23.8,87.28,1.94,,
1.6200,555,209.2,0.0050,23.8,79.44,1.90,,
1.6500,562,211.5,0.0045,23.8,72.25,1.86,,
1.6800,567,213.5,0.0055,23.8,67.03,1.83,,
1.7100,573,215.5,0.0050,23.8,62.03,1.79,,
1.7400,579,217.3,0.0055,23.8,58.06,1.76,,
1.7700,584,219.0,0.0055,23.9,54.43,1.74,,
1.8000,590,220.6,0.0050,23.9,51.27,1.71,,
1.8300,595,222.0,0.0060,23.9,48.09,1.68,,
1.8600,600,223.5,0.0060,23.9,45.80,1.66,,
1.8900,605,224.8,0.0060,23.9,43.80,1.64,,
1.9200,610,226.1,0.0055,23.9,41.62,1.62,,
1.9500,615,227.3,0.0055,23.9,39.65,1.60,,
1.9800,620,228.5,0.0055,23.9,37.81,1.58,,
2.0100,626,229.6,0.0055,23.9,36.48,1.56,,
2.0400,631,230.6,0.0065,23.9,34.81,1.54,,
2.0700,636,231.7,0.0060,23.9,,,,
2.1000,641,232.7,0.0060,23.9,,,,
2.1300,646,233.6,0.0060,23.9,,,,
2.1600,651,234.5,0.0060,23.9,,,,
2.1900,657,235.4,0.0050,23.9,,,,
SystemInternal6/28/2024 7:57:59 AM,,,,,,,,1/1
