Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-63.0,NaN,24.6,,,,
0.0600,17,-66.6,0.0035,24.7,,,,
0.1200,37,-55.5,0.0030,24.7,,,,
0.1800,57,-39.5,0.0030,24.7,,,,
0.2400,77,-18.5,0.0030,24.7,,,,
0.3000,98,-2.3,0.0030,24.7,,,,
0.3600,118,8.6,0.0030,24.7,,,,
0.4200,138,17.3,0.0030,24.7,,,,
0.4800,158,24.8,0.0030,24.8,,,,
0.5400,178,31.6,0.0030,24.8,,,,
0.6000,198,37.9,0.0030,24.8,,,,
0.6600,218,44.0,0.0030,24.8,,,,
0.7200,238,49.8,0.0030,24.8,,,,
0.7800,258,55.6,0.0030,24.8,,,,
0.8400,279,61.3,0.0030,24.8,,,,
0.9000,299,67.1,0.0030,24.8,,,,
0.9600,319,73.2,0.0030,24.8,,,,
1.0200,338,79.7,0.0030,24.9,,,,
1.0800,357,87.2,0.0030,24.9,,,,
1.1400,374,96.3,0.0035,24.9,,,,
1.2000,390,107.8,0.0035,24.9,263.22,2.42,,
1.2600,406,125.1,0.0035,24.9,316.08,2.50,,
1.3200,417,150.0,0.0055,24.9,341.90,2.53,,
1.3800,425,172.6,0.0080,24.9,321.91,2.51,,
1.4400,431,186.8,0.0100,24.9,254.80,2.41,,
1.4700,527,191.9,0.0005,24.9,199.25,2.30,,
1.5000,532,196.2,0.0055,24.9,140.00,2.15,,
1.5300,538,200.0,0.0050,25.0,109.56,2.04,,
1.5600,544,203.2,0.0055,25.0,100.07,2.00,,
1.5900,549,206.1,0.0065,25.0,91.61,1.96,,
1.6200,554,208.8,0.0060,25.0,82.71,1.92,,
1.6500,559,211.2,0.0060,25.0,75.59,1.88,,
1.6800,564,213.3,0.0060,25.0,69.85,1.84,,
1.7100,569,215.3,0.0060,25.0,64.36,1.81,,
1.7400,574,217.2,0.0055,25.0,59.88,1.78,,
1.7700,580,219.0,0.0055,25.0,56.61,1.75,,
1.8000,585,220.6,0.0065,25.0,53.09,1.73,,
1.8300,590,222.1,0.0060,25.0,49.60,1.70,,
1.8600,595,223.6,0.0060,25.0,46.80,1.67,,
1.8900,600,225.0,0.0060,25.0,44.42,1.65,,
1.9200,605,226.2,0.0060,25.0,42.28,1.63,,
1.9500,610,227.5,0.0060,25.0,40.52,1.61,,
1.9800,615,228.7,0.0060,25.0,38.61,1.59,,
2.0100,620,229.8,0.0055,25.0,37.14,1.57,,
2.0400,625,230.9,0.0055,25.0,35.53,1.55,,
2.0700,631,232.0,0.0055,25.0,,,,
2.1000,636,232.9,0.0060,25.0,,,,
2.1300,641,233.9,0.0060,25.0,,,,
2.1600,646,234.8,0.0060,25.0,,,,
2.1900,651,235.7,0.0060,25.0,,,,
SystemInternal6/28/2024 7:59:26 AM,,,,,,,,1/1
