Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-22.4,NaN,23.7,,,,
0.0600,12,-49.2,0.0050,23.7,,,,
0.1200,32,-34.0,0.0030,23.7,,,,
0.1800,52,-14.0,0.0030,23.7,,,,
0.2400,73,0.4,0.0030,23.8,,,,
0.3000,93,9.9,0.0030,23.8,,,,
0.3600,113,17.6,0.0030,23.8,,,,
0.4200,133,24.6,0.0030,23.8,,,,
0.4800,153,30.9,0.0030,23.8,,,,
0.5400,173,36.6,0.0030,23.8,,,,
0.6000,193,42.0,0.0030,23.9,,,,
0.6600,213,47.5,0.0030,23.9,,,,
0.7200,234,52.6,0.0030,23.9,,,,
0.7800,254,57.9,0.0030,23.9,,,,
0.8400,274,63.1,0.0030,23.9,,,,
0.9000,291,68.2,0.0035,23.9,,,,
0.9600,310,74.1,0.0030,24.0,,,,
1.0200,330,80.6,0.0030,24.0,,,,
1.0800,348,87.3,0.0035,24.0,,,,
1.1400,365,95.5,0.0035,24.0,,,,
1.2000,385,106.7,0.0030,24.0,241.73,2.38,,
1.2600,402,121.8,0.0035,24.0,297.85,2.47,,
1.3200,416,144.8,0.0040,24.0,332.71,2.52,,
1.3800,425,168.3,0.0070,24.1,323.50,2.51,,
1.4400,432,183.7,0.0090,24.1,266.45,2.43,,
1.4700,529,189.5,0.0005,24.1,217.71,2.34,,
1.5000,535,193.9,0.0050,24.1,156.61,2.19,,
1.5300,542,197.9,0.0045,24.1,117.69,2.07,,
1.5600,547,201.4,0.0060,24.1,104.14,2.02,,
1.5900,552,204.4,0.0055,24.1,93.73,1.97,,
1.6200,558,207.1,0.0055,24.1,85.19,1.93,,
1.6500,563,209.5,0.0065,24.2,77.54,1.89,,
1.6800,568,211.7,0.0055,24.2,72.31,1.86,,
1.7100,573,213.8,0.0055,24.2,67.94,1.83,,
1.7400,579,215.9,0.0045,24.2,63.27,1.80,,
1.7700,586,217.7,0.0045,24.2,58.61,1.77,,
1.8000,591,219.4,0.0065,24.2,53.76,1.73,,
1.8300,596,220.9,0.0065,24.2,49.55,1.70,,
1.8600,601,222.3,0.0065,24.2,46.17,1.66,,
1.8900,606,223.7,0.0060,24.2,44.60,1.65,,
1.9200,611,225.0,0.0060,24.2,43.48,1.64,,
1.9500,616,226.3,0.0060,24.2,42.14,1.62,,
1.9800,621,227.5,0.0055,24.2,40.90,1.61,,
2.0100,626,228.8,0.0055,24.2,38.48,1.59,,
2.0400,632,229.9,0.0055,24.2,36.65,1.56,,
2.0700,637,230.9,0.0065,24.2,34.30,1.54,,
2.1000,642,232.0,0.0060,24.2,,,,
2.1300,647,232.8,0.0060,24.2,,,,
2.1600,652,233.9,0.0055,24.2,,,,
2.1900,658,234.7,0.0055,24.2,,,,
2.2200,663,235.7,0.0060,24.2,,,,
6/29/2024 5:06:29 PMSystemInternal,,,,,,,,1/1
