Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-49.9,NaN,24.4,,,,
0.0600,5,-63.5,0.0115,24.4,,,,
0.1200,25,-50.9,0.0030,24.4,,,,
0.1800,46,-32.2,0.0030,24.5,,,,
0.2400,66,-11.5,0.0030,24.5,,,,
0.3000,86,2.3,0.0030,24.5,,,,
0.3600,106,12.1,0.0030,24.5,,,,
0.4200,126,20.4,0.0030,24.5,,,,
0.4800,146,27.6,0.0030,24.5,,,,
0.5400,166,34.2,0.0030,24.5,,,,
0.6000,186,40.3,0.0030,24.5,,,,
0.6600,206,46.5,0.0030,24.5,,,,
0.7200,227,52.2,0.0030,24.6,,,,
0.7800,247,58.1,0.0030,24.6,,,,
0.8400,267,64.1,0.0030,24.6,,,,
0.9000,287,70.1,0.0030,24.6,,,,
0.9600,307,76.5,0.0030,24.6,,,,
1.0200,327,83.6,0.0030,24.6,,,,
1.0800,347,91.9,0.0030,24.6,,,,
1.1400,364,102.0,0.0035,24.6,233.06,2.37,,
1.2000,383,116.6,0.0030,24.6,292.51,2.47,,
1.2600,397,138.4,0.0040,24.6,335.73,2.53,,
1.3200,406,163.8,0.0065,24.6,337.82,2.53,,
1.3800,413,181.0,0.0090,24.6,287.84,2.46,,
1.4100,510,187.1,0.0005,24.7,240.27,2.38,,
1.4400,517,192.4,0.0040,24.7,176.39,2.25,,
1.4700,523,196.4,0.0055,24.7,126.91,2.10,,
1.5000,528,199.9,0.0055,24.7,110.03,2.04,,
1.5300,536,203.3,0.0040,24.7,100.00,2.00,,
1.5600,541,206.1,0.0065,24.7,89.98,1.95,,
1.5900,547,208.7,0.0055,24.7,82.64,1.92,,
1.6200,553,211.1,0.0055,24.7,75.02,1.88,,
1.6500,558,213.3,0.0065,24.7,68.59,1.84,,
1.6800,563,215.1,0.0060,24.7,63.70,1.80,,
1.7100,568,217.1,0.0055,24.7,59.27,1.77,,
1.7400,574,218.8,0.0055,24.7,55.35,1.74,,
1.7700,582,220.4,0.0035,24.7,52.62,1.72,,
1.8000,587,221.9,0.0060,24.7,49.48,1.69,,
1.8300,592,223.4,0.0055,24.7,46.60,1.67,,
1.8600,598,224.7,0.0055,24.7,44.29,1.65,,
1.8900,603,226.1,0.0065,24.7,42.33,1.63,,
1.9200,608,227.2,0.0060,24.7,39.95,1.60,,
1.9500,614,228.5,0.0050,24.7,38.33,1.58,,
1.9800,619,229.5,0.0055,24.7,36.28,1.56,,
2.0100,624,230.7,0.0055,24.7,35.00,1.54,,
2.0400,630,231.6,0.0055,24.7,,,,
2.0700,634,232.7,0.0065,24.7,,,,
2.1000,640,233.5,0.0055,24.7,,,,
2.1300,645,234.6,0.0065,24.7,,,,
2.1600,650,235.3,0.0060,24.7,,,,
SystemInternal6/29/2024 5:01:32 PM,,,,,,,,1/1
