Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-20.6,NaN,22.5,,,,
0.0600,12,-47.9,0.0050,22.5,,,,
0.1200,32,-32.6,0.0030,22.5,,,,
0.1800,52,-12.3,0.0030,22.5,,,,
0.2400,72,1.1,0.0030,22.5,,,,
0.3000,92,10.1,0.0030,22.6,,,,
0.3600,112,17.7,0.0030,22.6,,,,
0.4200,133,24.5,0.0030,22.6,,,,
0.4800,153,30.5,0.0030,22.7,,,,
0.5400,173,36.4,0.0030,22.7,,,,
0.6000,193,41.8,0.0030,22.7,,,,
0.6600,213,47.2,0.0030,22.7,,,,
0.7200,233,52.3,0.0030,22.8,,,,
0.7800,253,57.3,0.0030,22.8,,,,
0.8400,273,62.6,0.0030,22.8,,,,
0.9000,293,68.0,0.0030,22.8,,,,
0.9600,313,73.8,0.0030,22.9,,,,
1.0200,334,80.1,0.0030,22.9,,,,
1.0800,353,87.1,0.0030,22.9,,,,
1.1400,374,95.2,0.0030,23.0,,,,
1.2000,393,106.0,0.0030,23.0,237.72,2.38,,
1.2600,408,120.5,0.0040,23.0,294.10,2.47,,
1.3200,420,143.3,0.0050,23.0,330.81,2.52,,
1.3800,428,167.3,0.0075,23.0,325.20,2.51,,
1.4400,435,183.0,0.0085,23.0,269.99,2.43,,
1.4700,532,188.5,0.0005,23.1,221.47,2.35,,
1.5000,538,193.3,0.0045,23.1,158.54,2.20,,
1.5300,544,197.2,0.0050,23.1,117.85,2.07,,
1.5600,550,200.6,0.0055,23.2,104.44,2.02,,
1.5900,555,203.6,0.0060,23.2,95.05,1.98,,
1.6200,561,206.5,0.0050,23.2,86.01,1.93,,
1.6500,566,208.9,0.0060,23.2,79.06,1.90,,
1.6800,571,211.0,0.0055,23.2,72.17,1.86,,
1.7100,580,213.3,0.0035,23.2,65.87,1.82,,
1.7400,585,215.2,0.0065,23.2,60.96,1.79,,
1.7700,590,216.9,0.0065,23.2,57.79,1.76,,
1.8000,595,218.5,0.0060,23.2,53.75,1.73,,
1.8300,600,220.1,0.0055,23.2,50.39,1.70,,
1.8600,606,221.7,0.0055,23.2,48.67,1.69,,
1.8900,611,223.1,0.0065,23.2,46.48,1.67,,
1.9200,616,224.3,0.0065,23.2,43.48,1.64,,
1.9500,622,225.7,0.0055,23.2,40.65,1.61,,
1.9800,627,226.9,0.0065,23.2,38.22,1.58,,
2.0100,632,228.0,0.0060,23.2,36.76,1.57,,
2.0400,637,229.0,0.0060,23.3,35.67,1.55,,
2.0700,642,230.1,0.0055,23.3,35.00,1.54,,
2.1000,647,231.1,0.0055,23.3,34.14,1.53,,
2.1300,652,232.2,0.0055,23.3,,,,
2.1600,658,233.2,0.0055,23.3,,,,
2.1900,663,234.1,0.0065,23.3,,,,
2.2200,668,234.8,0.0060,23.3,,,,
2.2500,673,235.8,0.0055,23.3,,,,
SystemInternal6/29/2024 5:05:34 PM,,,,,,,,1/1
