DATE,TIME,TANK_NUM,TREATMENT,TEMPINLAB,FLOW_LEFT,FLOW_RIGHT,TEMPINSITU,SALINITY,DO_MG_L,LIGHT_NM,TA,Notes,pH,DIC_mmol_kg,INFLOW_TABLE,pH_inflow,TA_inflow,DIC_inflow,DATETIME,pHDiff,totalflow,residence_time,deltaTA,deltaDIC,NEC,NEP
20240620,21:00:00,3,Control,26.445,0,18,26.8,36.3,7.992,NA,2387.105854,NA,8.048142182,2149.067897,2,8.030525103,2367.620913,2138.003783,2024-06-20T21:00:00Z,0.01761708,18,9.259259259,-19.484941,-11.06411325,-0.021303535,-0.002889992
20240620,21:00:00,4,Algae_Dom,26.267,0,15,27.1,36.1,6.411,NA,2336.958861,NA,8.138447164,2057.513901,2,8.030525103,2367.620913,2138.003783,2024-06-20T21:00:00Z,0.107922061,15,11.11111111,30.662052,80.48988255,0.027936536,0.118733916
20240620,21:00:00,5,Rubble_Dom,26.397,139,199,27.1,36.2,7.453,NA,2362.387508,NA,8.038153487,2129.871385,2,8.030525103,2367.620913,2138.003783,2024-06-20T21:00:00Z,0.007628384,338,0.493096647,5.233405,8.132398022,0.107443743,0.226478544
20240620,21:00:00,6,Coral_Dom,26.103,54,40,26.9,36.4,7.033,NA,2333.989513,NA,7.981901833,2130.436319,2,8.030525103,2367.620913,2138.003783,2024-06-20T21:00:00Z,-0.048623269,94,1.773049645,33.6314,7.567464153,0.192022838,-0.105608003
20240620,21:00:00,7,Coral_Dom,26.207,0,95,27,36.2,6.759,NA,2371.882728,NA,7.955062707,2177.093078,2,8.030525103,2367.620913,2138.003783,2024-06-20T21:00:00Z,-0.075462395,95,1.754385965,-4.261815,-39.08929452,-0.024592251,-0.426527163
20240620,21:00:00,8,Control,26.084,0,24,27.2,36.2,8.025,NA,2373.541366,NA,8.060921282,2128.125557,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,0.039087093,24,6.944444444,-2.616514,16.97027809,-0.003814296,0.053292085
20240620,21:00:00,9,Coral_Dom,26.172,54,51,26.9,36.3,8.867,NA,2339.278659,NA,7.988627078,2132.714685,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,-0.03320711,105,1.587301587,31.646193,12.38115046,0.201832386,-0.043903934
20240620,21:00:00,10,Rubble_Dom,26.229,28,0,26.8,36.1,7.636,NA,2244.607061,NA,7.976450067,2053.039844,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,-0.045384121,28,5.952380952,126.317791,92.05599102,0.214833813,0.098292935
20240620,21:00:00,11,Control,26.418,24,27,27.1,36.2,6.403,NA,2365.969901,NA,8.061745481,2121.684396,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,0.039911292,51,3.267973856,4.954951,23.41143888,0.015349337,0.129697533
20240620,21:00:00,12,Rubble_Dom,26.513,8,29,27.7,36.3,6.51,NA,2349.608612,NA,7.987567909,2137.12235,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,-0.034266279,37,4.504504505,21.31624,7.973484741,0.047906276,-0.012066938
20240620,21:00:00,13,Algae_Dom,26.515,238,111,27.3,36.2,7.31,NA,2373.248755,NA,8.030403014,2141.906872,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,0.008568826,349,0.477554919,-2.323903,3.188963347,-0.049263301,0.184465898
20240620,21:00:00,14,Algae_Dom,26.472,8,252,27.6,36.4,5.37,NA,2370.216445,NA,8.017715515,2142.075407,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,-0.004118673,260,0.641025641,0.708407,3.020428416,0.011187583,0.084213208
20240620,21:00:00,15,Control,26.472,380,185,26.8,36.1,6.935,NA,2365.934912,NA,8.078065657,2116.370176,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,0.056231469,565,0.294985251,4.98994,28.72565848,0.171247348,1.800396737
20240620,21:00:00,16,Coral_Dom,26.322,6,65,26.9,36.3,6.303,NA,2332.392688,NA,7.975634869,2132.168783,1,8.021834188,2370.924852,2145.095835,2024-06-20T21:00:00Z,-0.04619932,71,2.34741784,38.532164,12.92705153,0.166173525,-0.054675312
20240624,12:00:00,1,Algae_Dom,25.575,NA,NA,27.5,38.1,NA,448,NA,NA,8.372365308,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,2,Rubble_Dom,25.67,NA,NA,27.4,36.9,NA,451,NA,NA,8.11032704,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,3,Control,25.779,NA,NA,27.4,37,NA,369,NA,NA,8.067095351,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,4,Algae_Dom,26.262,NA,NA,28.5,37,NA,437,NA,NA,8.502124754,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,5,Rubble_Dom,25.718,NA,NA,27.6,36.8,NA,438,NA,NA,8.130728285,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,6,Coral_Dom,25.339,NA,NA,27.3,36.8,NA,421,NA,NA,8.147800666,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,7,Coral_Dom,25.691,NA,NA,27.9,36.9,NA,474,NA,NA,8.31484324,NA,2,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,8,Control,25.795,NA,NA,27.5,37.1,NA,442,NA,NA,8.102839016,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,9,Coral_Dom,25.697,NA,NA,27.3,36.9,NA,355,NA,NA,8.180979719,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,10,Rubble_Dom,26.22,NA,NA,28.5,37,NA,364,NA,NA,8.29851306,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,11,Control,25.359,NA,NA,27.5,36.9,NA,342,NA,NA,8.089397389,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,12,Rubble_Dom,25.483,NA,NA,27.9,36.9,NA,401,NA,NA,8.319438947,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,13,Algae_Dom,25.533,NA,NA,27.7,36.8,NA,419,NA,NA,8.147206093,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,14,Algae_Dom,25.345,NA,NA,27.3,36.8,NA,413,NA,NA,8.12759449,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,15,Control,25.452,NA,NA,27.7,36.8,NA,439,NA,NA,8.099837872,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240624,12:00:00,16,Coral_Dom,25.427,NA,NA,27.3,36.8,NA,462,NA,NA,8.1328739,NA,1,NA,NA,NA,2024-06-24T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,1,Algae_Dom,29.275,NA,NA,29.3,36.7,7.781,NA,2328.405541,Incubation day - project end,8.265621487,1955.589708,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,2,Rubble_Dom,28.899,NA,NA,29.4,36.5,7.609,NA,2300.584234,NA,8.249472085,1942.102591,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,3,Control,28.954,NA,NA,29.2,36.5,7.158,NA,2370.729387,NA,8.065888854,2106.210978,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,4,Algae_Dom,28.901,NA,NA,29.6,36.6,8.742,NA,2373.847578,NA,8.490127978,1844.012717,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,5,Rubble_Dom,28.065,NA,NA,28.3,36.3,8.137,NA,2362.287595,NA,8.121935604,2077.703397,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,6,Coral_Dom,28.095,NA,NA,28.6,36.3,7.206,NA,2339.893643,NA,8.209380315,2007.279213,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,7,Coral_Dom,27.935,NA,NA,30.1,36.4,8.229,NA,2326.05686,NA,8.281357922,1938.37341,2,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,8,Control,27.373,NA,NA,29,36.5,7.343,NA,2376.598356,NA,8.103019375,2093.578395,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,9,Coral_Dom,27.472,NA,NA,30.2,36.5,10.894,NA,2124.172762,NA,8.391187372,1704.95117,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,10,Rubble_Dom,27.694,NA,NA,30.8,36.5,9.148,NA,2153.005114,NA,8.317070065,1766.706532,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,11,Control,26.23,NA,NA,28.6,36.4,7.658,NA,2367.209249,NA,8.105811728,2087.610795,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,12,Rubble_Dom,26.487,NA,NA,29.6,36.3,7.124,NA,2322.518898,NA,8.230228026,1971.380712,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,13,Algae_Dom,25.765,NA,NA,28.3,36.4,7.698,NA,2354.887836,NA,8.12090653,2071.206451,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,14,Algae_Dom,25.953,NA,NA,29.5,36.3,7.214,NA,2316.619367,NA,8.306165883,1921.584612,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,15,Control,25.703,NA,NA,29.4,36.4,7.559,NA,2370.790144,NA,8.082017736,2096.838292,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,12:00:00,16,Coral_Dom,25.436,NA,NA,29.6,36.3,7.252,NA,2183.20645,NA,8.081363459,1930.246767,1,NA,NA,NA,2024-06-26T12:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,1,Algae_Dom,24.404,NA,NA,26.9,36.3,6.42,NA,2368.338591,NA,7.925920021,2186.523464,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,2,Rubble_Dom,24.508,NA,NA,27,36.2,7.151,NA,2376.517014,NA,7.996971436,2162.624276,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,3,Control,24.546,NA,NA,27.3,36.3,8.255,NA,2382.421234,NA,8.043305156,2143.481808,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,4,Algae_Dom,24.517,NA,NA,27.4,36.7,6.086,NA,2348.827058,NA,8.071238816,2096.914058,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,5,Rubble_Dom,24.633,NA,NA,27.2,36.3,7.773,NA,2373.146052,NA,8.041720222,2136.642378,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,6,Coral_Dom,24.431,NA,NA,26.9,36.3,7.232,NA,2322.248517,NA,7.961386914,2129.057881,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,7,Coral_Dom,24.463,NA,NA,27,36.3,6.658,NA,2393.878762,NA,7.954914415,2196.917634,2,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,8,Control,24.631,NA,NA,26.8,36.3,8.264,NA,2382.340525,NA,8.054589744,2141.644249,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,9,Coral_Dom,24.714,NA,NA,27,36.7,8.158,NA,2156.369852,NA,8.076259449,1925.600249,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,10,Rubble_Dom,24.931,NA,NA,27.4,36.5,7.22,NA,2239.985054,NA,8.033234823,2018.307195,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,11,Control,24.551,NA,NA,27.3,36.4,6.324,NA,2388.573692,NA,8.053656793,2143.451386,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,12,Rubble_Dom,24.783,NA,NA,27.4,36.4,6.518,NA,2388.875606,NA,7.966894633,2183.877396,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,13,Algae_Dom,24.783,NA,NA,27.3,36.2,7.878,NA,2380.445606,NA,8.038731859,2144.400449,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,14,Algae_Dom,24.395,NA,NA,26.5,36.4,5.236,NA,2395.685285,NA,7.886651136,2230.131055,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,15,Control,24.56,NA,NA,26.8,36.3,7.561,NA,2382.436714,NA,8.059443467,2139.357275,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
20240626,21:00:00,16,Coral_Dom,24.445,NA,NA,26.9,36.3,6.615,NA,2363.382042,NA,8.013700213,2143.237179,1,NA,NA,NA,2024-06-26T21:00:00Z,NA,NA,NA,NA,NA,NA,NA
