DATE,TIME,TANK_NUM,TREATMENT,TEMPINLAB,FLOW_LEFT,FLOW_RIGHT,TEMPINSITU,SALINITY,DO_MG_L,LIGHT_NM,TA,Notes,pH,DIC_µmol_kg,NPOC_uM,TN_uM,INFLOW_TABLE,pH_inflow,TA_inflow,DIC_inflow,DOC_inflow,DATETIME,deltapH,deltaDOC,totalflow,residence_time,flowrate,deltaTA,deltaDIC,NEC,NEP
20240616,12:00:00,12,Rubble_Dom,28.347,40,12,29.4,36.2,10.319,408,2274.635,NA,8.222522124342374,1805.7719104258395,142.3404409,24.20805757,1,8.033973030042896,2361.208,2015.901249760762,106.7055487,2024-06-16T12:00:00Z,0.18854909429947853,35.63489220000001,52,3.2051282051282053,0.8666666666666667,86.57299999999987,210.12933933492263,0.27344242370370325,1.0539523954431262
20240616,12:00:00,13,Algae_Dom,27.903,86,140,28.4,36.2,9.029,415,2349.263,NA,8.114736113105979,1958.924632699604,92.71802088,25.0076749,1,8.033973030042896,2361.208,2015.901249760762,106.7055487,2024-06-16T12:00:00Z,0.080763083,-13.98752782,226,0.7374631268436578,3.7666666666666666,11.945000000000164,56.976617061158095,0.16397388148148373,1.400308589
20240616,12:00:00,14,Algae_Dom,28.094,54,30,29,36.1,9.07,437,2306.878,NA,8.221192752768909,1839.8283754106262,99.87830296,27.27087751,1,8.033973030042896,2361.208,2015.901249760762,106.7055487,2024-06-16T12:00:00Z,0.18721972272601306,-6.82724574,84,1.984126984126984,1.4,54.32999999999993,176.07287435013586,0.2772037333333329,1.5195221311462754
20240616,12:00:00,15,Control,27.856,82,86,28.6,36.1,9.163,397,2357.934,NA,8.071185005066491,1994.9661149156807,90.47002534,29.69828725,1,8.033973030042896,2361.208,2015.901249760762,106.7055487,2024-06-16T12:00:00Z,0.037211975,-16.23552336,168,0.992063492,2.8,3.2739999999998872,20.935134845081393,0.033409351,0.3938534898160623
20240616,12:00:00,16,Coral_Dom,27.632,232,220,28.2,36.2,8.224,454,2333.479,NA,8.063486644660319,1981.3559517780866,148.1685775,31.46886847,1,8.033973030042896,2361.208,2015.901249760762,106.7055487,2024-06-16T12:00:00Z,0.029513615,41.463028800000004,452,0.3687315634218289,7.533333333333333,27.72900000000027,34.54529798267549,0.7612945600000074,1.1355749576738956
20240616,21:00:00,1,Algae_Dom,24.01,218,100,27.7,36.1,NA,NA,2359.093,NA,8.009866866463817,2043.9403930480196,119.1944128,15.98342222,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.058313764,40.93017064,318,0.5241090146750524,5.3,-4.102,-46.16674937,-0.079232409,-1.704240415
20240616,21:00:00,2,Rubble_Dom,24.051,20,5,28.2,36.3,NA,NA,2328.172,NA,8.011235330736659,2008.9679824805405,180.3898468,22.63738068,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.06221844,103.5576611,25,6.666666666666666,0.4166666666666667,26.070000000000164,-15.34895644,0.039587777777778034,-0.086203127
20240616,21:00:00,3,Control,24.378,0,38,28.1,36.2,NA,NA,2359.503,NA,8.045530533069888,2017.2634434382865,157.9931506,25.90724439,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.027923238,81.16096485000001,38,4.385964912280701,0.6333333333333333,-5.261,-23.6444174,-0.012143167,-0.097006469
20240616,21:00:00,4,Algae_Dom,24.454,0,60,28.1,36.2,NA,NA,2377.739,NA,7.874215114273925,2135.079747773285,119.3609309,17.10431436,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.199238657,42.528745150000006,60,2.7777777777777777,1,-23.497,-141.4607217,-0.085633511,-0.945457972
20240616,21:00:00,5,Rubble_Dom,24.184,1,32,28,36.2,NA,NA,2328.865,NA,7.9504759835204135,2048.3800569487366,74.06798383,20.502688,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.122977788,-2.76420192,33,5.050505051,0.55,25.377000000000407,-54.76103091,0.050866787,-0.270397675
20240616,21:00:00,6,Coral_Dom,23.948,122,268,27.8,36.2,NA,NA,2352.745,NA,8.052234166444626,2009.7816006124217,81.14500681,22.44461579,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.021219605,4.3128210600000045,390,0.42735042735042733,6.5,1.4970000000002983,-16.16257457,0.035462266666673736,-0.801209133
20240616,21:00:00,7,Coral_Dom,24.166,0,46,27.9,36.2,NA,NA,2364.298,NA,7.950250259075065,2081.8280764011956,77.84794669,13.28471374,2,8.073453771153769,2354.242,1993.6190260425928,76.83218575,2024-06-16T21:00:00Z,-0.123203512,1.015760940000007,46,3.623188405797101,0.7666666666666667,-10.056,-88.20905036,-0.028097209,-0.464828033
20240616,21:00:00,8,Control,24.484,172,210,27.8,36.1,NA,NA,2354.95,NA,8.073817016681822,1998.5270979009008,73.56842926,16.31183648,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,0.005636386,-4.6958129,382,0.4363001745200698,6.366666666666666,0.041,-0.753454218,9.513214814853644e-4,-0.035916062
20240616,21:00:00,9,Coral_Dom,24.22,56,4,28,36.2,NA,NA,2335.087,NA,7.955634878133813,2051.0951566237322,114.8649399,18.12525434,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.112545753,36.60069774,60,2.7777777777777777,1,19.903999999999996,-53.32151294,0.072539022,-0.461193605
20240616,21:00:00,10,Rubble_Dom,23.932,142,258,27.6,36.2,NA,NA,2351.796,NA,8.053560831067582,2010.0076692746347,94.29994366,18.31087979,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.0146198,16.035701500000002,400,0.41666666666666663,6.666666666666667,3.1950000000001637,-12.23402559,0.077626667,-0.672109688
20240616,21:00:00,11,Control,23.605,438,292,27.7,36.2,NA,NA,2357.732,NA,8.078104219253952,1998.3295356276803,70.65436097,16.35467312,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,0.009923589,-7.60988119,730,0.228310502,12.166666666666666,-2.741,-0.555891945,-0.12153797,0.072240649
20240616,21:00:00,12,Rubble_Dom,23.977,10,38,27.7,36.2,NA,NA,2352.298,NA,7.974587769692619,2058.318972504454,77.92287988,14.25567764,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.093592861,-0.34136228,48,3.472222222222222,0.8,2.693000000000211,-60.54532882,0.007851591,-0.360898131
20240616,21:00:00,13,Algae_Dom,24.179,120,59,27.8,36.2,NA,NA,2364.81837,NA,8.012439956546752,2045.8310360069006,76.80720802,16.93296779,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.055740674,-1.45703414,179,0.931098696,2.9833333333333334,-9.82737,-48.05739232,-0.10684899,-0.938167905
20240616,21:00:00,14,Algae_Dom,24.056,56,36,27.8,36.1,NA,NA,2367.70058,NA,7.959623776515597,2081.0642270847366,82.56041141,16.7045057,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.108556854,4.2961692500000055,92,1.8115942028985506,1.5333333333333334,-12.70958,-83.2905834,-0.071023016,-0.859857223
20240616,21:00:00,15,Control,23.807,126,6,27.8,36.2,NA,NA,2360.11589,NA,8.070395209166488,2004.5493829405868,NA,NA,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,0.002214578,NA,132,1.2626262626262625,2.2,-5.12489,-6.775739258,-0.041090229,-0.067562514
20240616,21:00:00,16,Coral_Dom,23.469,148,205,27.8,36.2,NA,NA,2348.7789,NA,8.055900295352842,2003.8616600609535,NA,NA,1,8.068180630744246,2354.991,1997.7736436824728,78.26424216,2024-06-16T21:00:00Z,-0.012280335,NA,353,0.4721435316336166,5.883333333333334,6.212100000000191,-6.088016378,0.13319662711111518,-0.394268808
20240617,21:00:00,1,Algae_Dom,26.588,NA,NA,27.4,36.2,7.311,NA,NA,NA,8.029090809150178,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.00494228,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,2,Rubble_Dom,26.892,NA,NA,27.5,36,6.997,NA,NA,NA,8.059934374474519,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,0.005587863,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,3,Control,26.672,NA,NA,27.4,36.2,7.593,NA,NA,NA,8.069639869114347,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,0.015293357440739896,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,4,Algae_Dom,26.799,NA,NA,27.5,36.3,6.073,NA,NA,NA,8.009932890895836,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,-0.044413621,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,5,Rubble_Dom,26.68,NA,NA,27.5,36,7.16,NA,NA,NA,8.055961202452519,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,0.001614691,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,6,Coral_Dom,26.719,NA,NA,27.3,36.1,6.942,NA,NA,NA,8.025761439628184,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,-0.028585072,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,7,Coral_Dom,26.848,NA,NA,27.4,36.1,6.67,NA,NA,NA,7.977623129564182,NA,NA,NA,2,8.054346511673607,NA,NA,NA,2024-06-17T21:00:00Z,-0.076723382,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,8,Control,26.754,NA,NA,27.3,36.2,7.562,NA,NA,NA,8.068051564924433,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.043903035430668425,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,9,Coral_Dom,26.408,NA,NA,27,36.4,7.302,NA,NA,NA,7.9779494905448605,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,-0.046199039,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,10,Rubble_Dom,26.751,NA,NA,27.3,36.2,7.316,NA,NA,NA,7.980733446224913,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,-0.043415083,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,11,Control,26.683,NA,NA,27.5,36.2,7.111,NA,NA,NA,8.054705829049768,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.0305573,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,12,Rubble_Dom,26.615,NA,NA,27.2,36.4,6.645,NA,NA,NA,8.151929905228979,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.1277813757352142,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,13,Algae_Dom,26.882,NA,NA,27.6,36.1,7.231,NA,NA,NA,8.04347728,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.019328750848355725,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,14,Algae_Dom,26.877,NA,NA,27.4,36.1,5.884,NA,NA,NA,8.054915440772868,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.030766911,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,15,Control,26.889,NA,NA,27.5,36.1,7.102,NA,NA,NA,8.065166991542926,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.041018462,NA,NA,NA,NA,NA,NA,NA,NA
20240617,21:00:00,16,Coral_Dom,26.884,NA,NA,27.5,36.1,6.761,NA,NA,NA,8.041656482721057,NA,NA,NA,1,8.024148529493765,NA,NA,NA,2024-06-17T21:00:00Z,0.017507953227292816,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,1,Algae_Dom,27.383,NA,NA,27.7,36.2,8.963,451,NA,NA,8.155929530171365,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.13809278594464658,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,2,Rubble_Dom,27.544,NA,NA,27.6,36.1,7.665,484,NA,NA,8.063844503892618,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.027017072,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,3,Control,27.409,NA,NA,27.7,36.5,8.29,439,NA,NA,8.062747339584051,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.025919907233070916,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,4,Algae_Dom,27.83,NA,NA,28.6,36.3,8.504,430,NA,NA,8.299099125646935,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.2622716932959541,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,5,Rubble_Dom,27.531,NA,NA,27.7,36.1,8.078,414,NA,NA,8.079032442462589,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.04220501,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,6,Coral_Dom,27.436,NA,NA,27.5,36.2,7.923,410,NA,NA,8.107184269011388,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.070356837,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,7,Coral_Dom,27.712,NA,NA,28.1,36.1,8.088,523,NA,NA,8.178903261517323,NA,NA,NA,2,8.036827432,NA,NA,NA,2024-06-18T12:00:00Z,0.14207582916634287,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,8,Control,27.534,NA,NA,27.9,36.2,8.298,450,NA,NA,8.072827302,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.054990557340120816,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,9,Coral_Dom,27.459,NA,NA,27.6,36.2,10.554,495,NA,NA,8.105710461,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.087873717,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,10,Rubble_Dom,27.845,NA,NA,28.4,36.2,8.627,357,NA,NA,8.141352619434741,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.12351587520802276,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,11,Control,27.425,NA,NA,27.8,36.2,8.542,397,NA,NA,8.063994763376789,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.046158019,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,12,Rubble_Dom,27.495,NA,NA,27.9,36.2,8.552,308,NA,NA,8.176604097922631,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.15876735369591266,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,13,Algae_Dom,27.568,NA,NA,27.8,36.1,8.287,460,NA,NA,8.089331746337889,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.071495002,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,14,Algae_Dom,27.441,NA,NA,27.6,36.1,8.374,516,NA,NA,8.102102770202064,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.084266026,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,15,Control,27.581,NA,NA,27.7,36.1,8.026,514,NA,NA,8.059067584680404,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.04123084,NA,NA,NA,NA,NA,NA,NA,NA
20240618,12:00:00,16,Coral_Dom,27.462,NA,NA,27.7,36.1,8.385,455,NA,NA,8.095596446306502,NA,NA,NA,1,8.017836744226718,NA,NA,NA,2024-06-18T12:00:00Z,0.077759702,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,1,Algae_Dom,25.918,NA,NA,26.6,36.1,7.58,NA,NA,NA,7.923005653656683,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.069375366,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,2,Rubble_Dom,26.12,NA,NA,26.9,36.1,7.479,NA,NA,NA,7.9762767312481735,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,-0.006914875,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,3,Control,25.845,NA,NA,26.5,36.4,8.13,NA,NA,NA,7.997304553114209,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,0.014112947339451232,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,4,Algae_Dom,25.941,NA,NA,26.7,36.4,6.102,NA,NA,NA,8.018107227,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,0.034915621359091986,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,5,Rubble_Dom,25.981,NA,NA,26.8,36.1,7.592,NA,NA,NA,7.982416756869405,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,-7.75E-04,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,6,Coral_Dom,25.685,NA,NA,26.6,36.2,7.316,NA,NA,NA,7.956145549242193,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,-0.027046057,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,7,Coral_Dom,25.902,NA,NA,26.6,36.2,6.532,NA,NA,NA,7.901295103317829,NA,NA,NA,2,7.983191605774758,NA,NA,NA,2024-06-18T21:00:00Z,-0.081896502,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,8,Control,25.773,NA,NA,26.5,36.3,8.122,NA,NA,NA,8.003607488,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,0.011226468318009886,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,9,Coral_Dom,26.107,NA,NA,26.9,36.1,9.198,NA,NA,NA,7.982963165921989,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.009417853,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,10,Rubble_Dom,26.025,NA,NA,26.6,36.3,7.874,NA,NA,NA,7.900213013133932,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.092168006,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,11,Control,26.18,NA,NA,26.7,36.3,7.463,NA,NA,NA,8.003472647578317,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,0.011091628237346107,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,12,Rubble_Dom,26.171,NA,NA,26.6,36.2,7.077,NA,NA,NA,7.932421412531479,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.059959607,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,13,Algae_Dom,26.341,NA,NA,26.9,36.1,8.051,NA,NA,NA,7.9769546800782525,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.015426339,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,14,Algae_Dom,26.131,NA,NA,26.8,36.1,5.984,NA,NA,NA,7.987922015116624,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.004459004,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,15,Control,26.284,NA,NA,26.9,36.1,7.759,NA,NA,NA,8.012086198821764,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,0.019705179480793866,NA,NA,NA,NA,NA,NA,NA,NA
20240618,21:00:00,16,Coral_Dom,26.131,NA,NA,26.8,36.2,7.437,NA,NA,NA,7.9713138560049766,NA,NA,NA,1,7.992381019340971,NA,NA,NA,2024-06-18T21:00:00Z,-0.021067163,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,1,Algae_Dom,27.926,NA,NA,28,36.4,NA,516,NA,NA,8.193328811676125,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.16443012454272043,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,2,Rubble_Dom,27.64,NA,NA,27.6,36.1,NA,579,NA,NA,8.050715704073884,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.034366233,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,3,Control,27.949,NA,NA,28.2,36.4,NA,197,NA,NA,8.043044536,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.026695065303229626,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,4,Algae_Dom,27.812,NA,NA,28.6,36.4,NA,291,NA,NA,8.468344294079829,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.4519948234550082,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,5,Rubble_Dom,27.575,NA,NA,27.7,36.2,NA,241,NA,NA,8.081037383019424,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.064687912,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,6,Coral_Dom,27.557,NA,NA,27.5,36.1,NA,224,NA,NA,8.120725536,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.10437606519711906,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,7,Coral_Dom,27.753,NA,NA,28.2,36.1,NA,512,NA,NA,8.190860841936665,NA,NA,NA,2,8.016349471,NA,NA,NA,2024-06-19T12:00:00Z,0.17451137131184424,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,8,Control,27.817,NA,NA,28.3,36.3,NA,551,NA,NA,8.086116004465907,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.057217317332503015,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,9,Coral_Dom,27.423,NA,NA,27.8,36.1,NA,255,NA,NA,8.088923116582462,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.060024429,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,10,Rubble_Dom,27.823,NA,NA,28.5,36.3,NA,253,NA,NA,8.240374644505946,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.2114759573725422,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,11,Control,27.53,NA,NA,28.1,36.2,NA,189,NA,NA,8.093200662425728,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.064301975,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,12,Rubble_Dom,27.651,NA,NA,28.1,36.3,NA,204,NA,NA,8.293049612284145,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.2641509251507408,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,13,Algae_Dom,27.4,NA,NA,27.8,36.1,NA,210,NA,NA,8.102266760230435,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.073368073,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,14,Algae_Dom,27.446,NA,NA,27.6,36.2,NA,310,NA,NA,8.11070314,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.081804453,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,15,Control,27.266,NA,NA,27.7,36.1,NA,448,NA,NA,8.056482204529951,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.027583517396546853,NA,NA,NA,NA,NA,NA,NA,NA
20240619,12:00:00,16,Coral_Dom,27.266,NA,NA,27.9,36.1,NA,281,NA,NA,8.135561927267133,NA,NA,NA,1,8.028898687133404,NA,NA,NA,2024-06-19T12:00:00Z,0.10666324013372908,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,1,Algae_Dom,26.086,NA,NA,26.8,36.4,7.397,NA,NA,NA,7.953098055129959,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,2,Rubble_Dom,26.287,NA,NA,27.2,36.1,7.237,NA,NA,NA,8.034408202877144,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,3,Control,26.358,NA,NA,27,36.4,7.925,NA,NA,NA,8.045032813206074,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,4,Algae_Dom,26.344,NA,NA,27,36.4,6.339,NA,NA,NA,8.043310513,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,5,Rubble_Dom,26.19,NA,NA,27.1,36.2,7.511,NA,NA,NA,8.045948413,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,6,Coral_Dom,26.041,NA,NA,26.8,36.2,7.048,NA,NA,NA,7.9861753953389005,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,7,Coral_Dom,26.194,NA,NA,26.9,36.2,6.026,NA,NA,NA,7.927960770817541,NA,NA,NA,2,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,8,Control,25.949,NA,NA,26.8,36.3,7.776,NA,NA,NA,8.068559783,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,9,Coral_Dom,26.096,NA,NA,27,36.2,8.667,NA,NA,NA,8.028702627081344,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,10,Rubble_Dom,26.055,NA,NA,26.9,36.3,7.578,NA,NA,NA,7.951274917153145,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,11,Control,26.127,NA,NA,27.1,36.2,7.448,NA,NA,NA,8.076034536,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
20240619,21:00:00,12,Rubble_Dom,26.103,NA,NA,26.9,36.2,7.003,NA,NA,NA,7.974753130271745,NA,NA,NA,1,NA,NA,NA,NA,2024-06-19T21:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA
