Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-69.6,NaN,24.4,,,,
0.0600,16,-69.0,0.0035,24.4,,,,
0.1200,37,-58.8,0.0030,24.5,,,,
0.1800,57,-44.8,0.0030,24.5,,,,
0.2400,77,-25.2,0.0030,24.5,,,,
0.3000,97,-6.7,0.0030,24.5,,,,
0.3600,117,4.6,0.0030,24.5,,,,
0.4200,137,13.9,0.0030,24.5,,,,
0.4800,157,21.5,0.0030,24.5,,,,
0.5400,178,28.2,0.0030,24.5,,,,
0.6000,198,34.4,0.0030,24.6,,,,
0.6600,218,40.3,0.0030,24.6,,,,
0.7200,238,45.9,0.0030,24.6,,,,
0.7800,258,51.4,0.0030,24.6,,,,
0.8400,278,56.8,0.0030,24.6,,,,
0.9000,298,62.2,0.0030,24.6,,,,
0.9600,318,67.8,0.0030,24.6,,,,
1.0200,337,73.6,0.0030,24.6,,,,
1.0800,356,80.0,0.0030,24.6,,,,
1.1400,374,87.2,0.0035,24.6,,,,
1.2000,391,95.9,0.0035,24.7,,,,
1.2600,408,107.1,0.0035,24.7,251.73,2.40,,
1.3200,422,122.9,0.0045,24.7,305.89,2.49,,
1.3800,433,147.0,0.0055,24.7,336.61,2.53,,
1.4400,440,170.4,0.0080,24.7,323.02,2.51,,
1.5000,446,184.9,0.0090,24.7,261.74,2.42,,
1.5300,543,190.3,0.0005,24.7,209.51,2.32,,
1.5600,548,194.9,0.0055,24.7,148.13,2.17,,
1.5900,554,198.7,0.0050,24.7,113.62,2.06,,
1.6200,560,202.1,0.0055,24.7,103.11,2.01,,
1.6500,565,205.1,0.0060,24.7,92.68,1.97,,
1.6800,570,207.7,0.0060,24.7,83.62,1.92,,
1.7100,575,210.1,0.0060,24.7,76.78,1.89,,
1.7400,580,212.3,0.0055,24.8,70.64,1.85,,
1.7700,586,214.4,0.0055,24.8,65.88,1.82,,
1.8000,591,216.3,0.0065,24.8,61.42,1.79,,
1.8300,596,218.1,0.0065,24.8,57.08,1.76,,
1.8600,601,219.7,0.0060,24.8,53.08,1.72,,
1.8900,606,221.3,0.0060,24.8,49.75,1.70,,
1.9200,611,222.7,0.0060,24.8,47.28,1.67,,
1.9500,616,224.1,0.0060,24.8,44.95,1.65,,
1.9800,621,225.4,0.0060,24.8,42.79,1.63,,
2.0100,626,226.7,0.0060,24.8,40.81,1.61,,
2.0400,631,227.9,0.0055,24.8,39.34,1.59,,
2.0700,636,229.0,0.0055,24.8,37.29,1.57,,
2.1000,642,230.1,0.0055,24.8,35.66,1.55,,
2.1300,647,231.2,0.0065,24.8,,,,
2.1600,652,232.2,0.0065,24.8,,,,
2.1900,657,233.1,0.0065,24.8,,,,
2.2200,662,234.1,0.0060,24.8,,,,
2.2500,667,235.0,0.0060,24.8,,,,
6/21/2024 4:08:39 PMSystemInternal,,,,,,,,1/1
