Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-64.4,NaN,22.0,,,,
0.0600,6,-73.3,0.0105,21.9,,,,
0.1200,26,-64.4,0.0030,21.9,,,,
0.1800,46,-51.7,0.0030,22.0,,,,
0.2400,66,-33.5,0.0030,22.0,,,,
0.3000,86,-12.8,0.0030,22.0,,,,
0.3600,106,1.2,0.0030,22.1,,,,
0.4200,126,10.8,0.0030,22.1,,,,
0.4800,147,18.7,0.0030,22.2,,,,
0.5400,167,25.9,0.0030,22.2,,,,
0.6000,187,32.6,0.0030,22.2,,,,
0.6600,207,39.0,0.0030,22.3,,,,
0.7200,227,45.3,0.0030,22.3,,,,
0.7800,247,50.9,0.0030,22.3,,,,
0.8400,267,56.9,0.0030,22.4,,,,
0.9000,287,62.4,0.0030,22.4,,,,
0.9600,308,68.5,0.0030,22.4,,,,
1.0200,328,74.9,0.0030,22.5,,,,
1.0800,348,82.0,0.0030,22.5,,,,
1.1400,368,90.0,0.0030,22.5,,,,
1.2000,387,100.1,0.0030,22.6,,,,
1.2600,405,113.9,0.0035,22.6,295.02,2.47,,
1.3200,419,135.0,0.0045,22.6,335.08,2.53,,
1.3800,428,161.2,0.0065,22.6,339.09,2.53,,
1.4400,436,179.4,0.0075,22.6,294.45,2.47,,
1.5000,442,190.6,0.0105,22.6,212.67,2.33,,
1.5300,538,195.0,0.0005,22.8,154.35,2.19,,
1.5600,543,198.8,0.0060,22.8,108.77,2.04,,
1.5900,548,202.0,0.0055,22.8,97.17,1.99,,
1.6200,554,205.0,0.0050,22.8,90.57,1.96,,
1.6500,559,207.6,0.0055,22.8,82.33,1.92,,
1.6800,565,209.9,0.0050,22.8,75.26,1.88,,
1.7100,570,212.1,0.0055,22.8,69.16,1.84,,
1.7400,576,214.1,0.0055,22.9,64.02,1.81,,
1.7700,581,216.0,0.0060,22.9,59.90,1.78,,
1.8000,586,217.7,0.0060,22.9,56.08,1.75,,
1.8300,591,219.3,0.0060,22.9,52.62,1.72,,
1.8600,596,220.9,0.0060,22.9,49.61,1.70,,
1.8900,601,222.3,0.0055,22.9,46.75,1.67,,
1.9200,606,223.7,0.0055,22.9,44.67,1.65,,
1.9500,611,225.0,0.0055,22.9,42.48,1.63,,
1.9800,616,226.2,0.0055,22.9,40.28,1.61,,
2.0100,622,227.4,0.0055,22.9,38.33,1.58,,
2.0400,627,228.6,0.0065,22.9,36.47,1.56,,
2.0700,632,229.6,0.0060,22.9,34.95,1.54,,
2.1000,637,230.6,0.0060,22.9,33.48,1.52,,
2.1300,642,231.6,0.0060,23.0,,,,
2.1600,647,232.6,0.0060,23.0,,,,
2.1900,652,233.5,0.0060,23.0,,,,
2.2200,657,234.4,0.0055,23.0,,,,
2.2500,662,235.3,0.0055,23.0,,,,
6/29/2024 8:03:50 AMSystemInternal,,,,,,,,1/1
