Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-80.3,NaN,24.4,,,,
0.0600,10,-80.7,0.0060,24.5,,,,
0.1200,30,-72.2,0.0030,24.5,,,,
0.1800,51,-62.0,0.0030,24.5,,,,
0.2400,71,-48.1,0.0030,24.5,,,,
0.3000,91,-28.9,0.0030,24.5,,,,
0.3600,111,-8.3,0.0030,24.5,,,,
0.4200,131,4.4,0.0030,24.5,,,,
0.4800,151,14.4,0.0030,24.6,,,,
0.5400,171,22.6,0.0030,24.6,,,,
0.6000,192,30.0,0.0030,24.6,,,,
0.6600,212,36.8,0.0030,24.6,,,,
0.7200,232,43.4,0.0030,24.6,,,,
0.7800,252,50.0,0.0030,24.6,,,,
0.8400,272,55.8,0.0030,24.6,,,,
0.9000,292,61.9,0.0030,24.6,,,,
0.9600,312,68.4,0.0030,24.7,,,,
1.0200,332,74.8,0.0030,24.7,,,,
1.0800,352,82.2,0.0030,24.7,,,,
1.1400,372,90.6,0.0030,24.7,,,,
1.2000,391,101.3,0.0030,24.7,238.44,2.38,,
1.2600,408,115.8,0.0035,24.7,299.63,2.48,,
1.3200,422,138.2,0.0045,24.7,342.41,2.53,,
1.3800,430,164.3,0.0070,24.7,343.31,2.54,,
1.4400,437,181.7,0.0085,24.7,291.04,2.46,,
1.4700,534,187.7,0.0005,24.8,242.55,2.38,,
1.5000,540,192.7,0.0055,24.8,175.60,2.24,,
1.5300,545,196.9,0.0060,24.8,125.38,2.10,,
1.5600,551,200.5,0.0055,24.8,109.74,2.04,,
1.5900,556,203.8,0.0065,24.8,99.97,2.00,,
1.6200,561,206.6,0.0060,24.8,89.41,1.95,,
1.6500,566,209.2,0.0060,24.8,81.06,1.91,,
1.6800,571,211.5,0.0060,24.8,73.92,1.87,,
1.7100,576,213.6,0.0060,24.8,68.50,1.84,,
1.7400,581,215.6,0.0060,24.8,63.89,1.81,,
1.7700,586,217.5,0.0060,24.8,59.74,1.78,,
1.8000,591,219.2,0.0055,24.8,55.95,1.75,,
1.8300,596,220.9,0.0055,24.8,52.08,1.72,,
1.8600,602,222.3,0.0055,24.8,48.94,1.69,,
1.8900,607,223.8,0.0065,24.8,46.10,1.66,,
1.9200,612,225.1,0.0065,24.8,44.12,1.64,,
1.9500,617,226.4,0.0065,24.8,42.15,1.62,,
1.9800,622,227.7,0.0060,24.8,40.32,1.61,,
2.0100,627,228.8,0.0060,24.8,37.94,1.58,,
2.0400,632,230.0,0.0060,24.8,36.34,1.56,,
2.0700,637,231.0,0.0060,24.8,34.61,1.54,,
2.1000,642,232.0,0.0060,24.8,,,,
2.1300,647,233.0,0.0055,24.8,,,,
2.1600,652,234.0,0.0055,24.8,,,,
2.1900,657,234.9,0.0055,24.8,,,,
2.2200,662,235.8,0.0055,24.8,,,,
6/28/2024 12:27:13 PMSystemInternal,,,,,,,,1/1
