Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-52.1,NaN,25.5,,,,
0.0600,17,-59.8,0.0035,25.5,,,,
0.1200,38,-47.5,0.0030,25.6,,,,
0.1800,58,-29.8,0.0030,25.6,,,,
0.2400,78,-11.0,0.0030,25.6,,,,
0.3000,98,2.0,0.0030,25.6,,,,
0.3600,118,11.4,0.0030,25.6,,,,
0.4200,138,19.1,0.0030,25.6,,,,
0.4800,158,26.0,0.0030,25.6,,,,
0.5400,178,32.1,0.0030,25.6,,,,
0.6000,198,38.0,0.0030,25.6,,,,
0.6600,219,43.4,0.0030,25.6,,,,
0.7200,239,48.7,0.0030,25.6,,,,
0.7800,259,54.1,0.0030,25.6,,,,
0.8400,279,59.1,0.0030,25.6,,,,
0.9000,299,64.3,0.0030,25.6,,,,
0.9600,319,69.6,0.0030,25.6,,,,
1.0200,339,75.3,0.0030,25.6,,,,
1.0800,358,81.3,0.0030,25.6,,,,
1.1400,377,88.4,0.0030,25.6,,,,
1.2000,395,96.7,0.0035,25.7,,,,
1.2600,413,107.4,0.0035,25.7,242.71,2.39,,
1.3200,430,122.8,0.0035,25.7,298.48,2.47,,
1.3800,442,145.8,0.0050,25.7,332.48,2.52,,
1.4400,450,169.6,0.0070,25.7,324.03,2.51,,
1.5000,457,184.6,0.0085,25.7,266.84,2.43,,
1.5300,554,190.4,0.0005,25.7,216.71,2.34,,
1.5600,560,195.0,0.0055,25.7,155.90,2.19,,
1.5900,565,198.9,0.0055,25.7,117.21,2.07,,
1.6200,571,202.4,0.0050,25.7,105.31,2.02,,
1.6500,576,205.4,0.0060,25.7,94.78,1.98,,
1.6800,582,208.1,0.0050,25.7,86.34,1.94,,
1.7100,587,210.6,0.0055,25.7,78.77,1.90,,
1.7400,593,212.9,0.0055,25.7,72.30,1.86,,
1.7700,598,215.0,0.0060,25.7,67.23,1.83,,
1.8000,603,216.9,0.0060,25.7,62.04,1.79,,
1.8300,608,218.7,0.0060,25.7,57.74,1.76,,
1.8600,613,220.4,0.0060,25.7,54.09,1.73,,
1.8900,618,222.0,0.0060,25.7,51.08,1.71,,
1.9200,623,223.4,0.0060,25.7,48.48,1.69,,
1.9500,628,224.9,0.0055,25.7,45.81,1.66,,
1.9800,633,226.2,0.0055,25.7,43.27,1.64,,
2.0100,638,227.5,0.0055,25.7,41.15,1.61,,
2.0400,644,228.7,0.0055,25.7,39.14,1.59,,
2.0700,649,229.8,0.0065,25.7,37.28,1.57,,
2.1000,654,230.9,0.0060,25.7,36.00,1.56,,
2.1300,659,232.0,0.0060,25.7,,,,
2.1600,664,233.0,0.0060,25.7,,,,
2.1900,669,234.0,0.0060,25.7,,,,
2.2200,674,234.9,0.0060,25.7,,,,
2.2500,679,235.8,0.0055,25.7,,,,
6/29/2024 8:07:36 AMSystemInternal,,,,,,,,1/1
