Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-60.5,NaN,24.5,,,,
0.0600,10,-65.4,0.0065,24.5,,,,
0.1200,30,-54.5,0.0030,24.5,,,,
0.1800,50,-39.8,0.0030,24.5,,,,
0.2400,70,-19.8,0.0030,24.5,,,,
0.3000,90,-2.1,0.0030,24.5,,,,
0.3600,110,9.4,0.0030,24.5,,,,
0.4200,130,18.4,0.0030,24.6,,,,
0.4800,150,26.0,0.0030,24.6,,,,
0.5400,170,32.9,0.0030,24.6,,,,
0.6000,191,39.4,0.0030,24.6,,,,
0.6600,211,45.5,0.0030,24.6,,,,
0.7200,231,51.5,0.0030,24.6,,,,
0.7800,251,57.3,0.0030,24.6,,,,
0.8400,271,63.3,0.0030,24.6,,,,
0.9000,291,69.2,0.0030,24.6,,,,
0.9600,311,75.5,0.0030,24.7,,,,
1.0200,332,82.4,0.0030,24.7,,,,
1.0800,349,90.2,0.0035,24.7,,,,
1.1400,366,99.8,0.0035,24.7,,,,
1.2000,383,112.7,0.0035,24.7,280.12,2.45,,
1.2600,397,131.9,0.0040,24.7,325.26,2.51,,
1.3200,408,157.5,0.0055,24.7,338.60,2.53,,
1.3800,415,177.5,0.0080,24.7,304.71,2.48,,
1.4400,422,189.9,0.0090,24.7,229.56,2.36,,
1.4700,519,194.6,0.0005,24.8,173.05,2.24,,
1.5000,525,198.6,0.0050,24.8,121.50,2.08,,
1.5300,530,202.0,0.0060,24.8,102.20,2.01,,
1.5600,535,205.1,0.0055,24.8,94.76,1.98,,
1.5900,541,207.8,0.0055,24.8,86.47,1.94,,
1.6200,546,210.4,0.0065,24.8,79.11,1.90,,
1.6500,551,212.6,0.0060,24.8,72.65,1.86,,
1.6800,556,214.7,0.0060,24.8,66.84,1.83,,
1.7100,561,216.6,0.0060,24.8,62.07,1.79,,
1.7400,566,218.5,0.0060,24.8,57.89,1.76,,
1.7700,571,220.1,0.0055,24.8,54.42,1.74,,
1.8000,576,221.7,0.0055,24.8,50.95,1.71,,
1.8300,582,223.2,0.0055,24.8,47.94,1.68,,
1.8600,587,224.6,0.0065,24.8,45.42,1.66,,
1.8900,592,225.9,0.0065,24.8,43.48,1.64,,
1.9200,597,227.2,0.0060,24.8,41.47,1.62,,
1.9500,602,228.4,0.0060,24.8,40.00,1.60,,
1.9800,607,229.6,0.0060,24.8,38.14,1.58,,
2.0100,612,230.7,0.0060,24.8,36.32,1.56,,
2.0400,617,231.8,0.0060,24.8,,,,
2.0700,622,232.8,0.0060,24.8,,,,
2.1000,627,233.7,0.0055,24.8,,,,
2.1300,632,234.7,0.0055,24.8,,,,
2.1600,637,235.6,0.0055,24.8,,,,
SystemInternal6/28/2024 12:22:43 PM,,,,,,,,1/1
