Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-80.4,NaN,23.9,,,,
0.0600,10,-82.2,0.0065,23.9,,,,
0.1200,30,-73.4,0.0030,23.9,,,,
0.1800,50,-62.3,0.0030,23.9,,,,
0.2400,70,-46.9,0.0030,23.9,,,,
0.3000,90,-25.1,0.0030,24.0,,,,
0.3600,110,-4.8,0.0030,24.0,,,,
0.4200,130,7.9,0.0030,24.0,,,,
0.4800,150,17.9,0.0030,24.0,,,,
0.5400,171,26.7,0.0030,24.0,,,,
0.6000,191,34.7,0.0030,24.1,,,,
0.6600,211,42.3,0.0030,24.1,,,,
0.7200,231,49.7,0.0030,24.1,,,,
0.7800,251,57.1,0.0030,24.1,,,,
0.8400,271,64.6,0.0030,24.1,,,,
0.9000,291,72.2,0.0030,24.1,,,,
0.9600,311,80.8,0.0030,24.2,,,,
1.0200,332,90.5,0.0030,24.2,,,,
1.0800,352,102.8,0.0030,24.2,282.57,2.45,,
1.1400,369,121.0,0.0035,24.2,337.57,2.53,,
1.2000,382,148.4,0.0045,24.2,363.43,2.56,,
1.2600,390,172.3,0.0075,24.2,339.73,2.53,,
1.3200,396,186.5,0.0095,24.2,264.65,2.42,,
1.3500,492,191.8,0.0005,24.3,203.12,2.31,,
1.3800,498,196.1,0.0050,24.3,137.66,2.14,,
1.4100,504,199.8,0.0050,24.3,107.91,2.03,,
1.4400,510,203.1,0.0055,24.3,99.49,2.00,,
1.4700,515,206.0,0.0060,24.3,90.55,1.96,,
1.5000,520,208.6,0.0060,24.3,82.35,1.92,,
1.5300,526,210.9,0.0055,24.3,75.44,1.88,,
1.5600,531,213.1,0.0065,24.3,69.70,1.84,,
1.5900,536,215.2,0.0065,24.3,64.69,1.81,,
1.6200,541,217.0,0.0060,24.3,60.42,1.78,,
1.6500,546,218.8,0.0060,24.3,56.09,1.75,,
1.6800,551,220.4,0.0060,24.3,52.40,1.72,,
1.7100,556,221.9,0.0060,24.3,49.43,1.69,,
1.7400,561,223.4,0.0060,24.3,47.13,1.67,,
1.7700,566,224.7,0.0055,24.3,44.61,1.65,,
1.8000,571,226.1,0.0055,24.3,42.67,1.63,,
1.8300,576,227.3,0.0055,24.4,40.47,1.61,,
1.8600,582,228.5,0.0055,24.4,38.29,1.58,,
1.8900,587,229.6,0.0065,24.4,36.66,1.56,,
1.9200,592,230.7,0.0065,24.4,34.95,1.54,,
1.9500,597,231.7,0.0060,24.4,,,,
1.9800,602,232.7,0.0060,24.4,,,,
2.0100,607,233.7,0.0060,24.4,,,,
2.0400,612,234.6,0.0060,24.4,,,,
2.0700,617,235.5,0.0060,24.4,,,,
SystemInternal6/29/2024 8:05:06 AM,,,,,,,,1/1
