Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-52.1,NaN,23.7,,,,
0.0600,5,-63.3,0.0115,23.7,,,,
0.1200,25,-52.1,0.0030,23.7,,,,
0.1800,46,-35.4,0.0030,23.7,,,,
0.2400,66,-14.9,0.0030,23.7,,,,
0.3000,86,-0.7,0.0030,23.7,,,,
0.3600,106,9.0,0.0030,23.7,,,,
0.4200,126,17.1,0.0030,23.7,,,,
0.4800,146,23.9,0.0030,23.8,,,,
0.5400,166,30.1,0.0030,23.8,,,,
0.6000,186,35.9,0.0030,23.8,,,,
0.6600,206,41.5,0.0030,23.8,,,,
0.7200,227,46.8,0.0030,23.8,,,,
0.7800,247,52.2,0.0030,23.8,,,,
0.8400,267,57.2,0.0030,23.9,,,,
0.9000,287,62.4,0.0030,23.9,,,,
0.9600,307,67.7,0.0030,23.9,,,,
1.0200,327,73.3,0.0030,23.9,,,,
1.0800,347,79.3,0.0030,23.9,,,,
1.1400,366,86.1,0.0030,23.9,,,,
1.2000,384,94.0,0.0035,23.9,,,,
1.2600,403,104.1,0.0030,24.0,225.38,2.35,,
1.3200,420,117.7,0.0035,24.0,284.26,2.45,,
1.3800,434,139.0,0.0040,24.0,327.07,2.51,,
1.4400,444,164.1,0.0060,24.0,330.52,2.52,,
1.5000,451,180.8,0.0080,24.0,283.50,2.45,,
1.5300,548,187.0,0.0005,24.1,238.67,2.38,,
1.5600,554,192.0,0.0050,24.1,175.36,2.24,,
1.5900,560,196.3,0.0050,24.1,127.03,2.10,,
1.6200,566,199.9,0.0050,24.1,111.09,2.05,,
1.6500,572,203.1,0.0050,24.1,99.40,2.00,,
1.6800,578,205.9,0.0055,24.1,89.41,1.95,,
1.7100,583,208.5,0.0055,24.1,81.39,1.91,,
1.7400,589,210.9,0.0050,24.1,74.97,1.87,,
1.7700,595,213.0,0.0050,24.1,69.17,1.84,,
1.8000,600,215.0,0.0060,24.1,63.89,1.81,,
1.8300,606,216.9,0.0055,24.1,59.41,1.77,,
1.8600,611,218.6,0.0060,24.1,55.57,1.74,,
1.8900,616,220.2,0.0060,24.1,52.08,1.72,,
1.9200,621,221.7,0.0060,24.1,48.94,1.69,,
1.9500,626,223.2,0.0060,24.1,46.81,1.67,,
1.9800,631,224.5,0.0055,24.1,44.62,1.65,,
2.0100,636,225.8,0.0055,24.1,42.13,1.62,,
2.0400,642,227.1,0.0055,24.1,39.99,1.60,,
2.0700,647,228.3,0.0065,24.1,38.29,1.58,,
2.1000,652,229.3,0.0065,24.1,36.82,1.57,,
2.1300,657,230.4,0.0060,24.1,34.99,1.54,,
2.1600,662,231.5,0.0060,24.1,,,,
2.1900,667,232.5,0.0060,24.1,,,,
2.2200,672,233.4,0.0060,24.1,,,,
2.2500,677,234.3,0.0060,24.1,,,,
2.2800,682,235.2,0.0060,24.2,,,,
SystemInternal6/29/2024 8:11:32 AM,,,,,,,,1/1
