Results Editor,,,,,,,,
Result Details,,,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],d E/d V [m V/m L],log d E/d V [log (m V/m L)],Point label,
0.0000,0,-84.2,NaN,24.2,,,,
0.0600,9,-84.1,0.0065,24.2,,,,
0.1200,29,-75.9,0.0030,24.3,,,,
0.1800,49,-66.2,0.0030,24.3,,,,
0.2400,69,-53.4,0.0030,24.3,,,,
0.3000,89,-35.4,0.0030,24.3,,,,
0.3600,109,-12.4,0.0030,24.3,,,,
0.4200,130,2.6,0.0030,24.3,,,,
0.4800,150,12.9,0.0030,24.3,,,,
0.5400,170,21.6,0.0030,24.3,,,,
0.6000,190,29.5,0.0030,24.3,,,,
0.6600,210,36.9,0.0030,24.4,,,,
0.7200,230,44.2,0.0030,24.4,,,,
0.7800,250,50.9,0.0030,24.4,,,,
0.8400,270,57.4,0.0030,24.4,,,,
0.9000,290,64.1,0.0030,24.4,,,,
0.9600,311,71.1,0.0030,24.4,,,,
1.0200,331,78.5,0.0030,24.4,,,,
1.0800,350,87.0,0.0030,24.4,,,,
1.1400,367,97.0,0.0035,24.4,,,,
1.2000,386,111.0,0.0030,24.5,299.67,2.48,,
1.2600,400,131.9,0.0045,24.5,343.48,2.54,,
1.3200,410,159.3,0.0060,24.5,351.10,2.55,,
1.3800,417,178.7,0.0085,24.5,308.80,2.49,,
1.4400,423,190.6,0.0100,24.5,224.70,2.35,,
1.4700,520,195.2,0.0005,24.5,163.96,2.21,,
1.5000,526,199.0,0.0055,24.5,112.80,2.05,,
1.5300,531,202.4,0.0060,24.5,98.68,1.99,,
1.5600,537,205.3,0.0050,24.5,91.72,1.96,,
1.5900,542,208.0,0.0055,24.5,84.01,1.92,,
1.6200,548,210.4,0.0055,24.5,76.91,1.89,,
1.6500,553,212.6,0.0060,24.5,70.83,1.85,,
1.6800,558,214.7,0.0055,24.5,65.56,1.82,,
1.7100,564,216.6,0.0055,24.5,60.69,1.78,,
1.7400,569,218.3,0.0060,24.5,56.76,1.75,,
1.7700,574,220.0,0.0060,24.5,53.08,1.72,,
1.8000,579,221.5,0.0055,24.6,50.08,1.70,,
1.8300,585,223.0,0.0055,24.6,47.81,1.68,,
1.8600,590,224.4,0.0060,24.6,45.47,1.66,,
1.8900,595,225.7,0.0060,24.6,43.14,1.63,,
1.9200,600,227.0,0.0060,24.6,41.00,1.61,,
1.9500,605,228.2,0.0060,24.6,38.61,1.59,,
1.9800,610,229.3,0.0055,24.6,36.81,1.57,,
2.0100,615,230.4,0.0055,24.6,34.95,1.54,,
2.0400,620,231.4,0.0055,24.6,,,,
2.0700,626,232.4,0.0055,24.6,,,,
2.1000,631,233.4,0.0065,24.6,,,,
2.1300,636,234.3,0.0060,24.6,,,,
2.1600,641,235.3,0.0060,24.6,,,,
SystemInternal6/28/2024 12:22:28 PM,,,,,,,,1/1
